CL_ID,Month,Day,State,Occupation,ToAddress,WordResume,Company,CompanyDescription,EmailSubject,City,url,RA
6017618114,2,24,NM,,,,,,,albuquerque,https://albuquerque.craigslist.org/ret/6017618114.html,Jason Housman
6017995340,2,24,NM,,,,,,,albuquerque,https://albuquerque.craigslist.org/ret/6017995340.html,Jason Housman
6019192457,2,25,NM,,,,,,,albuquerque,https://albuquerque.craigslist.org/ret/6019192457.html,Jason Housman
6019203223,2,25,NM,,,,,,,albuquerque,https://albuquerque.craigslist.org/ret/6019203223.html,Jason Housman
6019567018,2,25,NM,,,,,,,albuquerque,https://albuquerque.craigslist.org/ret/6019567018.html,Jason Housman
6020631390,2,26,NM,,,,,,,albuquerque,https://albuquerque.craigslist.org/ret/6020631390.html,Jason Housman
6022185304,2,27,NM,,,,,,,albuquerque,https://albuquerque.craigslist.org/ret/6022185304.html,Jason Housman
6023615893,2,28,NM,,,,,,,albuquerque,https://albuquerque.craigslist.org/ret/6023615893.html,Jason Housman
6023841292,2,28,NM,,,,,,,albuquerque,https://albuquerque.craigslist.org/ret/6023841292.html,Jason Housman
6023947300,2,28,NM,,,,,,,albuquerque,https://albuquerque.craigslist.org/ret/6023947300.html,Jason Housman
6024912956,3,1,NM,,,,,,,albuquerque,https://albuquerque.craigslist.org/ret/6024912956.html,Jason Housman
6025098523,3,1,NM,,,,,,,albuquerque,https://albuquerque.craigslist.org/ret/6025098523.html,Jason Housman
